content,rating
악건성인데 진짜 이거 쓰고 나서 피부 완전 모찌모찌 기모띠 해졌어요 ㅠ 화장하기 전에 토니모리 모찌토너 쓰고 이거 바르고 화장하면 한겹만 발라도 파데가 쵲촵촵 잘 먹어요ㅠ 또살거예요,5
무난하고 여드름안나고!! 가벼워서 아침에 단독으로 바르긴아쉬워서 저녁에 크림 바르기전에 발라요 원쁠원때 사면 핵이득! 여름에 쓰면 더 좋을것같아요 향은 강하지않은 화장품향인데 저는 좋았어요ㅋㅋ 재구매의사는 원쁠원때 있어요! 여드름성피부이신분들 다 여드름라인쓰는것보다 저자극라인쓰고 한두개를 여드름기능성쓰시는걸 추천해요 그래서 에멀젼으로 이걸 추천!!,4
"가벼워서 좋았어요!! 세럼이라해도 될정도로 가벼웠어요
쓰고 트러블도 없었고 속건조도 잘 잡아줬어요",4
"정말 정말 정말 가벼워요
유분감 0입니다 
바르고 흡수시키면 끈적임이 하나도 안남아요
단독사용하기엔 너무 라이트합니다
다만 여름용 로션으로는 적합할 거 같아요
가벼운게 장점인 로션입니다
여드름이 들어간다 x
여드름피부가 써도 악화되지않는다 o
인것 같네요!",4
"정말 좋아요~
제가 써본 로션 중에 제일 괜찮았던거 같아요!
쓰고 나면 엄청 촉촉하고 물광피부인 느낌?!?!ㅎㅎ
그리고 튜브형이라 짜서 쓰기 편하구요!!
이거 쓰는 동안에는 피부에 여드름은 안났던거 같아요",5
유분기가 생각보다 많다. 촉촉하나 금방 얼굴에 기름기가 돈다.,2
촉촉하고 향도 좋고ㅠㅠ양도 많은 편!!튜브형이라서 짜서쓰기에도 너무 편함!,5
"토너랑 셋트로 사서 쓴 제품인데, 후기에 민감한 피부에 좋다고 해서 산건데 만족합니다",4
좋아여 이거 ! 향도 괜춚! 촉촉하고!순하고! 제가 엄청 민감한데 괜찮은것같아오 ! 정착할지는 조금더 써보고 히히,4
"순하다는 다른 비싼 로션 많이 써봤는데
이걸 진작에 썼어야 했다....",5
진짜 촉촉하고 좋은것같아요 겨울때사용했는데 진짜 다음날에 촉촉해서 화장도잘먹었어요,4
"생각보다 유분이 많은 제품
클래리파잉이 수분이라면 데일리리페어는 유분
밤에 수분크림 대용으로 쓰고 있는데 유분이 많아서 지성에게는 다소 곶..통..
트러블낼 만큼 무거운 정도는 아니지만 밤에 바르고 다음날 아침에 일어나면 유분이 피부에 촤르르르 나오긴 함
건성피부에게 추천
지성은 가을~겨울같이 건조한 시기에 쓰기 괜찮은듯",3
복합성 피부인데 유분기가 많이 느껴져요ㅠ,3
튜브식으로 되어있어서 편하고 촉촉해서 너무 좋아요 말 그대로 진짜 데일리ㅠㅠ그리고 인생템입니다 정말 좋아요 !! 보습효과 짱입니당,5
"피부 좁쌀 올라오고 예민할 때 샘플 쓰고 다음날 다 가라앉아있는거 보고 본품구입했어요
보통 유분기 없는 보습제는 금방 날아가서 건조해지는데 이거는 유분도 별로 없으면서 촉촉한게 지속이 잘돼요. 그래서 자기 전 뿐만아니라 화장전에 바르기도 좋아요. 향 중요하게 생각하는데 향도 무난히 좋은편이예요. 용기 튜브형인것도 편해서 좋구.. 로드샵 치고 비싸다고 생각했는데 만족해요.",5
사용한지 2주 정도 됬는데 이마에 있었던 여드름은 벌써 다 없어졌네요! ,5
"유분이 많아요. 바르고 잔 다음날이면 유분뿜뿜 유전 얼굴 됩니다.
딱히 트러블 올라오는 건 없는 무난한 로션이고 재구매 의사는 없어요.
같은 라인 시카 에센스는 정말 좋은데 데일리리페어는 그냥저냥... 
토너도 그냥 저냥하더니 로션은 세이브박스?였나 닥터벨머라인 들은 럭키박스에서 나와서 사용했는데 유분기가 많아 별로네요 ㅠㅠ
답답하거나 더운 느낌은 없는데 아침만 되면 유분이 많아요 ㅎㅎ
전 오히려 홀리카쪽이 훨씬 좋았어요! 인생로션 ㅠㅠ",3
"ㅎ....피부뒤집어졌어요....
닥터벨머 라인 꼭 써보고싶다고 생각했는데 그런 생각이 쏙 들어가네요...
특별히 민감한 피부도 아닌데 바르고 나면 트러블이 올라오고 유분이 평소보다 많이 분비돼요ㅠㅠ 샘플 써보고 구매하세요ㅠㅠ",1
"너무너무 무난했던 제품

..이라고 생각한게 엊그제같은데 피부가 병들어서 이 로션 저 로션 찾다가 여기로 돌아왔네요
저처럼 모낭염이 있는사람은 오일성분이 들어있는걸 피해야하는데 이건 굉장히 사용하기 좋았어요. 따갑고 가려운 느낌이 없거든요 .
하지만 여름에는 좀 피하고 싶을정도로 유분이 낭낭합니다..덕분에 코는 피해서 바르고있어요ㅠ",4
"다 쓴 후에 사고싶은 마음은 안드는데
없으면 사고싶은 제품이에요ㅋㅋㅋㅋ

저같은경우엔 딱딱한 피부 속 여드름이 생겼을때 1시간 이내에? 이거 걍 듬뿍 올려주고 푹 자고 일어나면 바로 가라앉아있더라구요 완전 감동ㅠㅠㅠㅠㅠ

곧 유학예정인데 이것도 꼭 하나 챙겨가려구요",5
"좋아요!!! 좋은데 가격이 부담스럽네요...ㅎㅎㅎ
세일할 때 구매하시는걸  추천 해드립니다!
저는 재구매 의사 있습니당!",4
엄청  무난한데 데일리로 좋은 아이템이에여!!,5
"무난무난 하고 정~~~~말 저자극인 제품이에요
수부지인 제 피부에는 약간 기름진 감이 있지만 계절 구분없이 쓰기 좋은 제품입니다",5
무난하게 쓰기 좋아요!,3
이게 묽은 제형이여서 흡수가 잘되는데 지속력은 오래 가지 않더라고요..바를때는 촉촉하고 되게 순해요.갠적으로 이런 제형의 로션을 좋아하는데 토너 바르고 바르면 건조한 느낌은 없어염.순하다는게 제일 좋음,4
"촉촉하게 잘 쓰고 있어요. 근데
트러블 케어의 효과는 잘 모르겠네요",3
"유분폭발 수부지+모공부자+민감성+여드름 피부입니다

진짜 무난.. 무난.. 마냥 순한게 장점인것같아요! 트러블도 안났구요 성분도 순하고 유분도 과하지 않고.. 진짜 평타치는 순한 크림 찾으시면 구매해보세요!",4
"꾸준히 쓰고있고 이제품보다 훨씬 좋다 싶은걸 발견하지 않는이상 계속 쓸것같네요. 5년째 쓰는것같아요ㅋㅋ
괜찮은 향 괜찮은 보습력 발림성... 그냥 무난해서 쓰는것 같습니다 이걸써서 피부가 더 좋아졌다 이것도 딱히 아니지만 나빠지지도 않았으니 그냥 쓰고있어요 ㅎㅎㅎ",4
딱 한번쓰고 다신구입안할 !? 나쁘진않은데 좋지도않아요,3
"지성피부나 민감성은 별로에요ㅜ
좀.독한거 같아용",3
"다른 것보다도 향이 진짜 좋았음
가격 때문에 망설여져서 그렇지
피부에 촵촵할 때마다 내 코가 기준좋아짐",4
헤라 기초는 뭐든 중상 이상은 하는듯함. 특히 이 라인은 꾸준히 바르면 수분이 차오르고 피부 균형이 맞춰지는 게 눈으로 확인 되는 제품.,4
"좋은데..다 좋은데.. 향도 너무좋고 텍스쳐며 보습력까지 너무 좋다
밀키한 느낌이라 바르고 크림 따로 안발라줘도 보습 짱짱하게됨
근데 가격이,,로션은 촵촵 발라야 맘이편한데ㅠㅠ 헤라니까 참는다..",4
크림 대충발라두 얘때문에 건조하지않아요! 부르럽고 촉촉해요. 다들 흔한 로션이라구 하시는데 왜 전 흔치않게 느껴지는지..ㅜㅜ 비싼감이 있지만 어디에서 사도 얘만한 걸 찾게 되는데 아직까진 저렴이루 찾지 못했어용..ㅎㅎㅎ 여유되면 일루 바로 갈아탈래욯 ㅎ,5
처음 나올때부터 리뉴얼되고 현재까지 이 라인은 정말 몇년을 쓰고 있는데 순하고 보습도 좋고 피부에 광이 돌아요! 수분을 속에서부터 채워줍니당! 스킨 에멀젼 젤은 다 아쿠아볼릭 라인은 죽 다 쓰고있고 젤는 수분크림같은 느낌으로 쓰는 중입니다. 수분 채워주는 기초 라인 찾으시면 추천드려요!,5
보습력도뛰어나고나무 좋습니당,5
"바르면 부들부들 촉촉 처음엔
흡수가 안되나 하지만 요건 바르고 나서 자고 일어나보세요 최고에요 근데 가격이....",5
촉촉한게좋네요~~,4
헤라 기초 제품 중에 가장 무난하게 잘 사용한 제품이에요. 건성이나 복합성 로션으로 괜찮은 것 같아요. 하지만 용량대비 너무 비싸요ㅜ,4
제품성 좋긴하지만 로드샵에서도 흔히 찾을 수 있음,3
"샘플 6개 정도 쓰고 본품을 구매해버렸다는....
이거 바르고 화장 넘나 잘됨 
적당히 촉촉하며 유분도 그닥 없고 찰떡!!
이거 정착했어요!!",4
넘 무난한 로션이라 이 정도는 저려미로 찾을 수 있음,3
무난하게 바를 수 있는 것 같다 그냥 쏘쏘한?,3
수분감 적당하고 건성 복합성이 쓰면 되게 좋을 것 같아요 향이 좀 무거운 것만 빼면 단점은 별로 없는 것 같아요,4
"헤라하면 건성을 위한 유분기 많은 제품이라는 인상이 강했는데
아쿠아볼릭 기초라인 키트세트 한달써보니 요 라인은 모든 라인은 그렇지 않다는 걸 알려줬어요. 여름에 지성/지복합성 피부가 쓰면 괜찮을 것같아요. 

 그렇긴한데 아쿠아볼릭 향은 별로예요.
제품력이 괜찮음에도 불구하고 구매해서 쓸 의향이 별로 없는게 향이 굉장히 강하고 호불호가 갈릴만한 향이예요 (향 좋다는 리뷰도 보이더라구요)저는 딱 싫어하는",4
향이 너무너무너무 머리아프다... 보습은 그럭저럭 평타는 치는 느낌. 무난한게 장점인 듯 한데 명성에 비해 너무 무난하기만 하다.,3
에멀젼이랑 스킨 같이 쓰는데 왜 스킨은 단종인걸까ㅠㅠㅠㅠ 둘다 같이 쓰기 딱 좋은데 향도 좋고 촉촉하고 로션도 무겁거나 찐득함 없이 가볍게 잘 바를수 있어서 좋았어요!,4
"그냥 무난무난 가볍게 잘쓴 상품~..
유분기가 많지 않아서 좋았던 상품ㅎ
다만 그 헤라 특유의 향이 난달까..?",3
"촉촉하고 피부결이 좋아지는 느낌인데
쓰면쓸수록 큰 효과는 모르겠어요 내성이 생긴건지
가격은 좀 비싼듯합니다",4
"향은 강하나 로션기능으로 유수분밸런스는 괜찮은거같네요! 가격은 비싼 느낌입니다
재구매는 하지않을거같습니다",4
음 장점도 없고 단점도 없는 순한 로션?,4
무난무난 나쁜점도 좋은점도 없는 무난한 로션~,3
저는 건성피부인데 이화장품은 잘 안 맞는것 같앗어요,2
향도 좋고 바르고 나면 촉촉한게 되게 기분이 좋다. 헤라는 기초제품도 다들 우수한 편인듯,5
향도좋고 자고 일어나면 촉촉 해요,5
"여름에 쓰기 딱 좋은 로션
끈적임 없이 산뜻하다 
냄새도 포근한 향이에요 
건성은 겨울엔 좀 무리일것같아요",5
어릴때부터 계속 아쿠아볼릭 라인만 쓰다가 자취할ㄸㅐ부터 기초에돈좀아낀다고 다른 저렴한제품을 써 봤는데 큰 이상은없었지만 아쿠아볼릭 라인쓸때만큼 피부가 좋진않더라구요 ㅠㅠ 그래서 다시 구매해서 쓰게되었는데 확실히 피부결도 좋아지고 트러블도 잘 안나는느낌이라 좋았어요,4
"수분감도좋고 자주사용하는
제품이라 좋네여ㅎㅎ",5
"가벼워서 여름에 쓰기좋아요!
근데 좀 바르는 순간에만 촉촉하고 금방 증발하는 느낌",3
향도 좋고 발림성도 좋고 촉촉하게 피부가 유지됩니다. 하지만 t존과 턱아래 유분기가 있는 복합성인 저한테는 좀 안맞는 것 같았어요. 바를 땐 촉촉하고 좋아도 다음 날은 뾰루지가 하나씩 올라오더군요. 목욕을 하거나 스팀팩을 하고 모공팩으로 모공청소를 하여 피부에 유수분이 메마른 날에는 좋았어요.,3
샘플쓰고 본품 구매했는데 이라인 자체가 너무좋아요,5
"무난해요~
유분기 많지 않아서 봄여름에 쓰기 좋아요
향도 좋고 하얗게 뜨거나 무겁지 않아요
다만 악건성에겐 부족해요",3
향 좋고 일단 무난해요 민감성은 좋을거같기도 하고 저한테는 엄청 촉촉하다 이정돈 아니엿어요,4
수분이촉촉하면서도 수부지인저에게ㅣ많이 유분기도안돌고좋네요  10 20대에게 적당할듯해요 ㅎㅎ,4
"다른거 쓰다가도 다시 돌아오게되는 마성의 로션...
잘 질려하는 성격이라 자꾸 다른 제품 도전하게 되지만 쓰다보면 이 제품보다 잘 맞는게 없음ㅠ
촉촉하고 흡수 후에도 보들보들하고 유분기 묻어나지도 않고 겨울빼고는 스킨에 이것만 바르고 다녀요. 부족하지않음.
스무살부터 지금까지 재구매한 로션은 이것밖에 없음.

모이스처라이징 에멀전에서 에센셜 에멀전으로 리뉴얼 함. 향도 미묘하게 달라졌고 보습감 발림성 다 조금씩 변했는데 리뉴얼 전이 훨씬 좋음. 리뉴얼 왜 했냐..ㅠ",5
"피부가 건조해서 엄마가 발라보라구 추천해준건데 
사실 나는 쏘쏘인데 옆에 같이쓰던 친구가 너무 좋다고 극찬해서 굿굿",4
토너도 그렇고 너무 오일리 하지 않으면서 촉촉하니 무난한 제품이에요,4
"토너랑 같이 썼던 제품인데 왜 토너만 단종이 됐을까요..? 20대 초반에 써서 좀 안맞다고 느꼈는데 지금 다시 쓰면 또 좋을 것 같아요. 일단 토너도 그렇고 에멀젼도 그렇고 아쿠아볼릭 라인이 향이 정말 좋았거든요. 기능면이나 자극면에서도 화이트닝 라인보다 부담이 적어서 피부가 좀 편했어요. 지금은 정착한 기초 루틴이 있어서 굳이 헤라 기초를 구매하진 않겠지만 20대 후반부터 4~50대 까지 선물하기 좋은 브랜드인 것 같아요.

#향 #보습 #헤라",3
나쁘진 않은데 큰 효과도 모르겠다...,3
수분감이 좋아서 안까지 흠수되는 느낌이에요,4
